ReceptionStart,ReceptionEnd,Frequency,Center,Description,Notes,Protocol,Service,Callsign,ShiftEnabled,Shift,FilterType,FilterBandwidth,SquelchEnabled,Squelch,CWShift,TimeoutSeconds,MinSignalStrength,ActualSignalStrength
2016-11-23 02:48:25,2016-11-23 02:48:28,149600000,149600000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:48:28,2016-11-23 02:48:31,149612500,149612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:48:31,2016-11-23 02:48:34,149625000,149625000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:48:34,2016-11-23 02:48:36,149637500,149637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:48:37,2016-11-23 02:48:39,149650000,149650000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:48:40,2016-11-23 02:48:42,149662500,149662500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:48:43,2016-11-23 02:48:45,149675000,149675000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:48:45,2016-11-23 02:48:48,149687500,149687500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:48:48,2016-11-23 02:48:51,149700000,149700000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:48:51,2016-11-23 02:48:54,149712500,149712500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:48:54,2016-11-23 02:48:56,149725000,149725000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:48:57,2016-11-23 02:48:59,149737500,149737500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:00,2016-11-23 02:49:02,149750000,149750000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:49:03,2016-11-23 02:49:05,149762500,149762500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:49:05,2016-11-23 02:49:08,149775000,149775000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:08,2016-11-23 02:49:11,149787500,149787500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:49:11,2016-11-23 02:49:13,149800000,149800000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:49:14,2016-11-23 02:49:16,149812500,149812500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:16,2016-11-23 02:49:19,149825000,149825000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:19,2016-11-23 02:49:22,149837500,149837500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:22,2016-11-23 02:49:24,149850000,149850000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:49:25,2016-11-23 02:49:27,149862500,149862500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:49:28,2016-11-23 02:49:30,149875000,149875000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:31,2016-11-23 02:49:33,149887500,149887500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:49:34,2016-11-23 02:49:36,149900000,149900000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:49:36,2016-11-23 02:49:39,149912500,149912500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:39,2016-11-23 02:49:41,149925000,149925000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-20,Cutoff
2016-11-23 02:49:42,2016-11-23 02:49:44,149937500,149937500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:45,2016-11-23 02:49:47,149950000,149950000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:48,2016-11-23 02:49:50,149962500,149962500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:49:50,2016-11-23 02:49:52,149975000,149975000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:49:53,2016-11-23 02:49:56,149987500,149987500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:49:56,2016-11-23 02:49:58,150000000,150000000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:49:59,2016-11-23 02:50:01,150012500,150012500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-18,Cutoff
2016-11-23 02:50:02,2016-11-23 02:50:04,150025000,150025000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:04,2016-11-23 02:50:07,150037500,150037500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:07,2016-11-23 02:50:10,150050000,150050000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:10,2016-11-23 02:50:12,150062500,150062500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:50:13,2016-11-23 02:50:15,150075000,150075000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:16,2016-11-23 02:50:18,150087500,150087500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:50:19,2016-11-23 02:50:21,150100000,150100000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:50:22,2016-11-23 02:50:24,150112500,150112500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:24,2016-11-23 02:50:27,150125000,150125000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:50:27,2016-11-23 02:50:29,150137500,150137500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:50:30,2016-11-23 02:50:32,150150000,150150000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:33,2016-11-23 02:50:35,150162500,150162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:50:35,2016-11-23 02:50:38,150175000,150175000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:50:38,2016-11-23 02:50:40,150187500,150187500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:50:41,2016-11-23 02:50:43,150200000,150200000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:50:44,2016-11-23 02:50:46,150212500,150212500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:50:47,2016-11-23 02:50:49,150225000,150225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:49,2016-11-23 02:50:52,150237500,150237500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:50:52,2016-11-23 02:50:55,150250000,150250000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:50:55,2016-11-23 02:50:57,150262500,150262500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:50:58,2016-11-23 02:51:00,150275000,150275000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:01,2016-11-23 02:51:03,150287500,150287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:51:03,2016-11-23 02:51:06,150300000,150300000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:06,2016-11-23 02:51:08,150312500,150312500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:51:09,2016-11-23 02:51:11,150325000,150325000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:51:12,2016-11-23 02:51:14,150337500,150337500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:51:15,2016-11-23 02:51:17,150350000,150350000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:51:18,2016-11-23 02:51:20,150362500,150362500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:20,2016-11-23 02:51:22,150375000,150375000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:51:23,2016-11-23 02:51:25,150387500,150387500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 02:51:26,2016-11-23 02:51:28,150400000,150400000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:29,2016-11-23 02:51:31,150412500,150412500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:51:32,2016-11-23 02:51:34,150425000,150425000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:51:34,2016-11-23 02:51:37,150437500,150437500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 02:51:37,2016-11-23 02:51:40,150450000,150450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:40,2016-11-23 02:51:42,150462500,150462500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:43,2016-11-23 02:51:45,150475000,150475000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:51:46,2016-11-23 02:51:48,150487500,150487500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:51:49,2016-11-23 02:51:51,150500000,150500000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:51:51,2016-11-23 02:51:54,150512500,150512500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:51:54,2016-11-23 02:51:56,150525000,150525000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:51:57,2016-11-23 02:51:59,150537500,150537500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:00,2016-11-23 02:52:02,150550000,150550000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:03,2016-11-23 02:52:05,150562500,150562500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:52:06,2016-11-23 02:52:08,150575000,150575000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:52:08,2016-11-23 02:52:10,150587500,150587500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:52:11,2016-11-23 02:52:13,150600000,150600000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:14,2016-11-23 02:52:16,150612500,150612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:17,2016-11-23 02:52:19,150625000,150625000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:52:19,2016-11-23 02:52:21,150637500,150637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:22,2016-11-23 02:52:25,150650000,150650000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:25,2016-11-23 02:52:27,150662500,150662500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:28,2016-11-23 02:52:30,150675000,150675000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:31,2016-11-23 02:52:33,150687500,150687500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:52:33,2016-11-23 02:52:36,150700000,150700000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:52:37,2016-11-23 02:52:39,150712500,150712500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:39,2016-11-23 02:52:41,150725000,150725000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:52:42,2016-11-23 02:52:44,150737500,150737500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:45,2016-11-23 02:52:47,150750000,150750000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:48,2016-11-23 02:52:50,150762500,150762500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:51,2016-11-23 02:52:53,150775000,150775000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:52:53,2016-11-23 02:52:56,150787500,150787500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:52:56,2016-11-23 02:52:59,150800000,150800000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:52:59,2016-11-23 02:53:01,150812500,150812500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:53:02,2016-11-23 02:53:04,150825000,150825000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:53:05,2016-11-23 02:53:07,150837500,150837500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:08,2016-11-23 02:53:10,150850000,150850000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:53:10,2016-11-23 02:53:13,150862500,150862500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:53:13,2016-11-23 02:53:16,150875000,150875000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:16,2016-11-23 02:53:18,150887500,150887500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:19,2016-11-23 02:53:21,150900000,150900000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:22,2016-11-23 02:53:24,150912500,150912500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:53:24,2016-11-23 02:53:27,150925000,150925000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:53:27,2016-11-23 02:53:29,150937500,150937500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:30,2016-11-23 02:53:32,150950000,150950000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:53:33,2016-11-23 02:53:35,150962500,150962500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:53:36,2016-11-23 02:53:38,150975000,150975000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 02:53:38,2016-11-23 02:53:40,150987500,150987500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:41,2016-11-23 02:53:44,151000000,151000000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:53:44,2016-11-23 02:53:46,151012500,151012500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:53:47,2016-11-23 02:53:49,151025000,151025000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 02:53:49,2016-11-23 02:53:52,151037500,151037500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:52,2016-11-23 02:53:55,151050000,151050000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:53:55,2016-11-23 02:53:58,151062500,151062500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:53:58,2016-11-23 02:54:00,151075000,151075000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:54:01,2016-11-23 02:54:03,151087500,151087500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:54:04,2016-11-23 02:54:06,151100000,151100000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:07,2016-11-23 02:54:09,151112500,151112500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:54:09,2016-11-23 02:54:12,151125000,151125000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:12,2016-11-23 02:54:15,151137500,151137500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:15,2016-11-23 02:54:17,151150000,151150000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:54:18,2016-11-23 02:54:20,151162500,151162500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:54:21,2016-11-23 02:54:23,151175000,151175000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:24,2016-11-23 02:54:26,151187500,151187500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:26,2016-11-23 02:54:29,151200000,151200000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 02:54:29,2016-11-23 02:54:31,151212500,151212500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:32,2016-11-23 02:54:34,151225000,151225000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:35,2016-11-23 02:54:37,151237500,151237500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:54:38,2016-11-23 02:54:40,151250000,151250000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:54:40,2016-11-23 02:54:43,151262500,151262500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:54:43,2016-11-23 02:54:45,151275000,151275000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:54:46,2016-11-23 02:54:48,151287500,151287500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:49,2016-11-23 02:54:51,151300000,151300000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:54:52,2016-11-23 02:54:54,151312500,151312500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:54,2016-11-23 02:54:57,151325000,151325000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:54:57,2016-11-23 02:55:00,151337500,151337500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:00,2016-11-23 02:55:02,151350000,151350000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 02:55:03,2016-11-23 02:55:05,151362500,151362500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:06,2016-11-23 02:55:08,151375000,151375000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:08,2016-11-23 02:55:11,151387500,151387500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:11,2016-11-23 02:55:14,151400000,151400000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 02:55:14,2016-11-23 02:55:16,151412500,151412500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:17,2016-11-23 02:55:19,151425000,151425000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:55:20,2016-11-23 02:55:22,151437500,151437500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:55:23,2016-11-23 02:55:25,151450000,151450000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:55:26,2016-11-23 02:55:28,151462500,151462500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:55:28,2016-11-23 02:55:31,151475000,151475000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-27,Cutoff
2016-11-23 02:55:31,2016-11-23 02:55:34,151487500,151487500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:34,2016-11-23 02:55:36,151500000,151500000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-21,Cutoff
2016-11-23 02:55:37,2016-11-23 02:55:39,151512500,151512500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-29,Cutoff
2016-11-23 02:55:40,2016-11-23 02:55:42,151525000,151525000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:43,2016-11-23 02:55:45,151537500,151537500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:45,2016-11-23 02:55:47,151550000,151550000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:48,2016-11-23 02:55:51,151562500,151562500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-24,Cutoff
2016-11-23 02:55:51,2016-11-23 02:55:53,151575000,151575000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:54,2016-11-23 02:55:56,151587500,151587500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-25,Cutoff
2016-11-23 02:55:56,2016-11-23 02:55:59,151600000,151600000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-22,Cutoff
2016-11-23 02:55:59,2016-11-23 02:56:02,151612500,151612500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-28,Cutoff
2016-11-23 02:56:02,2016-11-23 02:56:04,151625000,151625000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
2016-11-23 02:56:05,2016-11-23 02:56:07,151637500,151637500,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-23,Cutoff
2016-11-23 02:56:08,2016-11-23 02:56:10,151650000,151650000,"Unidentified","","","","",False,0,"BlackmanHarris4",12500,False,50,1000,1,-30,-26,Cutoff
